"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Minnesota","10.5061/dryad.m4sn8","dois","10.5061/dryad.m4sn8","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.m4sn8",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,99,26,1,1,1,0,0,0,"2014-01-24T21:07:37Z","2014-01-24T21:07:38Z",NA,"2022-06-01T06:12:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.pq608","dois","10.5061/dryad.pq608","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.pq608",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,246,52,1,1,3,0,0,0,"2014-01-29T21:08:18Z","2014-01-29T21:08:19Z",NA,"2022-05-31T20:36:06Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7804/cses.module1.2003-08-04","dois","10.7804/cses.module1.2003-08-04","CSES - Comparative Study of Electoral Systems",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset",NA,"Dataset","2.0.0","https://cses.org/data-download/cses-module-1-1996-2001/",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-02-17T13:13:34Z","2014-02-17T13:13:35Z",NA,"2021-08-30T10:58:26Z","gesis.gesis","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7804/cses.module2.2007-06-27","dois","10.7804/cses.module2.2007-06-27","CSES - Comparative Study of Electoral Systems",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset",NA,"Dataset","5.0.0","https://cses.org/data-download/cses-module-2-2001-2006/",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-02-17T14:55:22Z","2014-02-17T14:55:23Z",NA,"2021-08-30T10:58:37Z","gesis.gesis","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.3g9s2","dois","10.5061/dryad.3g9s2","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3g9s2",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,127,50,1,1,2,0,0,0,"2014-03-04T14:53:08Z","2014-03-04T14:53:09Z",NA,"2022-06-01T08:25:24Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.ts2hj","dois","10.5061/dryad.ts2hj","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ts2hj",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,171,21,1,1,8,0,0,0,"2014-03-07T19:18:57Z","2014-03-07T19:18:59Z",NA,"2022-05-31T19:37:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.6sf28","dois","10.5061/dryad.6sf28","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.6sf28",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,166,60,1,1,2,0,0,0,"2014-03-20T14:40:02Z","2014-03-20T14:40:04Z",NA,"2022-05-31T22:45:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.f4211","dois","10.5061/dryad.f4211","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.f4211",8,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,72,29,0,1,0,0,0,0,"2014-04-04T16:16:15Z","2014-04-04T16:16:17Z",NA,"2022-06-01T22:31:33Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.4430n","dois","10.5061/dryad.4430n","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.4430n",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,162,27,1,1,1,0,0,0,"2014-04-07T17:33:45Z","2014-04-07T17:33:46Z",NA,"2022-06-01T13:56:49Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.ph40n","dois","10.5061/dryad.ph40n","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ph40n",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,21,2,1,1,3,0,0,0,"2014-04-07T18:16:20Z","2014-04-07T18:16:21Z",NA,"2022-05-31T22:55:53Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.r3n45","dois","10.5061/dryad.r3n45","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.r3n45",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,357,122,1,1,1,0,0,0,"2014-04-30T15:37:18Z","2014-04-30T15:37:19Z",NA,"2022-06-01T05:51:45Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.vp645","dois","10.5061/dryad.vp645","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.vp645",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,224,108,1,1,2,0,0,0,"2014-05-06T18:19:55Z","2014-05-06T18:19:56Z",NA,"2022-06-01T20:18:50Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.v2t58","dois","10.5061/dryad.v2t58","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.v2t58",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,283,143,1,1,1,0,0,0,"2014-05-16T15:16:27Z","2014-05-16T15:16:29Z",NA,"2022-06-01T08:56:07Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.6s444","dois","10.5061/dryad.6s444","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.6s444",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,33,3,1,1,1,0,0,0,"2014-05-27T15:57:49Z","2014-05-27T15:57:50Z",NA,"2022-06-01T03:02:50Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.n4mm0","dois","10.5061/dryad.n4mm0","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.n4mm0",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,156,66,1,1,10,0,0,0,"2014-07-01T15:24:55Z","2014-07-01T15:24:56Z",NA,"2022-06-01T03:58:26Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr34389.v1","dois","10.3886/icpsr34389.v1","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","survey data","Dataset","v1","https://www.icpsr.umich.edu/web/ICPSR/studies/34389/versions/V1",9,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-07-15T11:24:17Z","2014-07-15T11:24:18Z",NA,"2022-04-23T12:15:15Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr34389","dois","10.3886/icpsr34389","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","survey data","Dataset","v0","https://www.icpsr.umich.edu/web/ICPSR/studies/34389",10,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-07-15T11:24:19Z","2014-07-15T11:24:20Z",NA,"2022-04-23T12:15:17Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr26682.v1","dois","10.3886/icpsr26682.v1","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","survey data","Dataset","v1","https://www.icpsr.umich.edu/web/ICPSR/studies/26682/versions/V1",8,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-07-16T11:56:57Z","2014-07-16T11:56:57Z",NA,"2022-04-22T21:59:03Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr26682","dois","10.3886/icpsr26682","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","survey data","Dataset","v0","https://www.icpsr.umich.edu/web/ICPSR/studies/26682",8,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-07-16T11:56:59Z","2014-07-16T11:57:00Z",NA,"2022-04-22T21:59:05Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.pb787","dois","10.5061/dryad.pb787","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.pb787",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,458,189,1,1,4,0,0,0,"2014-08-15T15:05:41Z","2014-08-15T15:05:42Z",NA,"2022-05-31T19:26:36Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.tj00r","dois","10.5061/dryad.tj00r","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.tj00r",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,72,5,1,1,1,0,0,0,"2014-08-18T15:03:10Z","2014-08-18T15:03:12Z",NA,"2022-06-01T06:35:16Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.m3d42","dois","10.5061/dryad.m3d42","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.m3d42",14,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,138,70,1,1,4,0,0,0,"2014-08-29T21:22:41Z","2014-08-29T21:22:42Z",NA,"2022-06-01T02:26:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.sq72d","dois","10.5061/dryad.sq72d","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.sq72d",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,300,172,0,1,0,0,0,0,"2014-09-29T20:30:03Z","2014-09-29T20:30:05Z",NA,"2022-06-01T22:26:38Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.gr5n3","dois","10.5061/dryad.gr5n3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.gr5n3",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,24,4,1,1,1,0,0,0,"2014-10-23T17:01:16Z","2014-10-23T17:01:17Z",NA,"2022-05-31T23:31:01Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.80kg5","dois","10.5061/dryad.80kg5","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.80kg5",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,145,25,1,1,1,0,0,0,"2014-11-07T21:52:12Z","2014-11-07T21:52:13Z",NA,"2022-06-01T02:28:46Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.370rv","dois","10.5061/dryad.370rv","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.370rv",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,197,124,1,1,9,0,0,0,"2014-11-13T17:06:16Z","2014-11-13T17:06:17Z",NA,"2022-05-31T19:04:48Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.13020/d6mw2q","dois","10.13020/d6mw2q","Data Repository for the University of Minnesota (DRUM)",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"DATA","misc","dataset","Dataset","Spatial Data||Report","Dataset",NA,"http://hdl.handle.net/11299/168064",3,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2014-12-08T21:45:14Z","2014-12-08T21:45:16Z",NA,"2022-03-08T21:30:22Z","umn.drum","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.ng64q","dois","10.5061/dryad.ng64q","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ng64q",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,197,51,1,1,4,0,0,0,"2014-12-12T16:26:37Z","2014-12-12T16:26:38Z",NA,"2022-05-31T20:12:33Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.hg549","dois","10.5061/dryad.hg549","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.hg549",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,451,79,1,1,1,0,0,0,"2014-12-17T18:21:53Z","2014-12-17T18:21:54Z",NA,"2022-06-01T08:02:28Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.0hm88","dois","10.5061/dryad.0hm88","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.0hm88",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,287,39,1,1,1,0,0,0,"2014-12-23T16:09:58Z","2014-12-23T16:10:00Z",NA,"2022-06-01T10:19:49Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.n6278","dois","10.5061/dryad.n6278","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.n6278",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,662,516,1,1,12,0,0,0,"2014-12-23T16:56:05Z","2014-12-23T16:56:07Z",NA,"2022-05-31T20:57:03Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.kp854","dois","10.5061/dryad.kp854","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.kp854",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,255,119,1,1,1,0,0,0,"2015-01-27T20:15:33Z","2015-01-27T20:15:35Z",NA,"2022-06-01T20:34:03Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr35239.v1","dois","10.3886/icpsr35239.v1","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","administrative records data","Dataset",NA,"http://www.icpsr.umich.edu/icpsrweb/NADAC/studies/35239/version/1",7,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-02-06T21:56:15Z","2015-02-06T21:56:16Z",NA,"2020-08-03T15:58:17Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr35239","dois","10.3886/icpsr35239","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","administrative records data","Dataset",NA,"http://www.icpsr.umich.edu/icpsrweb/NADAC/studies/35239",6,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2015-02-06T21:56:18Z","2015-02-06T21:56:18Z",NA,"2020-08-03T15:58:18Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.j42m7","dois","10.5061/dryad.j42m7","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j42m7",10,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,422,148,0,1,0,0,0,0,"2015-02-10T18:24:37Z","2015-02-10T18:24:38Z",NA,"2022-06-01T22:35:33Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.71tg4","dois","10.5061/dryad.71tg4","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.71tg4",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,421,188,1,1,6,0,0,0,"2015-02-13T21:22:49Z","2015-02-13T21:22:50Z",NA,"2022-06-01T20:48:12Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.s2h01","dois","10.5061/dryad.s2h01","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.s2h01",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,345,108,1,1,1,0,0,0,"2015-02-18T19:52:09Z","2015-02-18T19:52:10Z",NA,"2022-06-01T03:16:12Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.8gp03","dois","10.5061/dryad.8gp03","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.8gp03",10,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,174,34,0,1,0,0,0,0,"2015-03-12T13:57:36Z","2015-03-12T13:57:37Z",NA,"2022-06-01T22:31:58Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.rq964","dois","10.5061/dryad.rq964","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rq964",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,75,10,1,1,1,0,0,0,"2015-03-16T16:30:30Z","2015-03-16T16:30:31Z",NA,"2022-06-01T03:41:41Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.n5s02","dois","10.5061/dryad.n5s02","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.n5s02",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,247,78,1,1,8,0,0,0,"2015-03-24T16:09:29Z","2015-03-24T16:09:30Z",NA,"2022-06-01T20:50:29Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.97b50","dois","10.5061/dryad.97b50","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.97b50",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,235,101,1,1,7,0,0,0,"2015-03-25T18:42:31Z","2015-03-25T18:42:32Z",NA,"2022-06-01T20:54:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.vn872","dois","10.5061/dryad.vn872","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.vn872",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,355,96,1,2,8,0,0,0,"2015-04-03T21:57:33Z","2015-04-03T21:57:34Z",NA,"2022-06-01T14:37:15Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.r4q8j","dois","10.5061/dryad.r4q8j","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.r4q8j",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,254,81,1,1,5,0,0,0,"2015-04-16T14:53:21Z","2015-04-16T14:53:22Z",NA,"2022-06-01T20:58:21Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.c5s06","dois","10.5061/dryad.c5s06","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.c5s06",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,172,52,1,1,3,0,0,0,"2015-04-22T14:34:09Z","2015-04-22T14:34:11Z",NA,"2022-06-01T01:50:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.2f681","dois","10.5061/dryad.2f681","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2f681",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,184,55,1,1,1,0,0,0,"2015-04-28T17:55:04Z","2015-04-28T17:55:05Z",NA,"2022-06-01T12:19:55Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.3s85r","dois","10.5061/dryad.3s85r","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3s85r",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,174,78,1,1,13,0,0,0,"2015-05-06T16:21:24Z","2015-05-06T16:21:26Z",NA,"2022-06-01T21:01:10Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
